source_run,trial_id,weight_precision,act,kv,fp_setting,status,accuracy,correct,total,format_error_count,raw_output_count,runtime_sec,gpu,parallel_mode,model_lifecycle,trial_weight_reuse,visible_gpus,model_parallel,decode_weight_residency,gptq_cache_mode,gptq_cache_key,gptq_cache_hit,gptq_cache_path,proxy_cost,weight_bits_proxy,act_bits_proxy,kv_bits_proxy,fp_bits_proxy,server_port,returncode,log_dir,error_message
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E5M6__3081eb09,MXFP_E5M2,MXFP_E1M2,MXFP_E2M1,FP_E5M6,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,20,8,4,4,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E5M6__3081eb09,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E2M3__11ce0ee1,MXFP_E5M2,MXFP_E1M2,MXFP_E4M3,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,4,8,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E2M3__11ce0ee1,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E8M5__f96fa2bd,MXFP_E5M2,MXFP_E1M2,MXFP_E4M3,FP_E8M5,success,0.96,48,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,4,8,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E8M5__f96fa2bd,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E5M6__e1e059f1,MXFP_E5M2,MXFP_E1M2,MXFP_E5M2,FP_E5M6,success,0.92,46,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,4,8,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E5M6__e1e059f1,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E2M3__0ac2db39,MXFP_E5M2,MXFP_E2M1,MXFP_E1M2,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,14,8,4,4,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E2M3__0ac2db39,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E8M5__79a36482,MXFP_E5M2,MXFP_E2M1,MXFP_E1M2,FP_E8M5,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,4,4,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E8M5__79a36482,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E5M6__6383713b,MXFP_E5M2,MXFP_E2M1,MXFP_E2M1,FP_E5M6,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,20,8,4,4,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E5M6__6383713b,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E2M3__def23c3b,MXFP_E5M2,MXFP_E2M1,MXFP_E4M3,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,4,8,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E2M3__def23c3b,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E8M5__788f3455,MXFP_E5M2,MXFP_E2M1,MXFP_E4M3,FP_E8M5,success,0.04,2,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,4,8,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E8M5__788f3455,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E5M6__6b8e7a3e,MXFP_E5M2,MXFP_E2M1,MXFP_E5M2,FP_E5M6,success,0.08,4,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,4,8,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E5M6__6b8e7a3e,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E2M3__112043eb,MXFP_E5M2,MXFP_E4M3,MXFP_E1M2,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,8,4,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E2M3__112043eb,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E8M5__2569c422,MXFP_E5M2,MXFP_E4M3,MXFP_E1M2,FP_E8M5,success,0.94,47,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,8,4,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E8M5__2569c422,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E5M6__768a65d8,MXFP_E5M2,MXFP_E4M3,MXFP_E2M1,FP_E5M6,success,0.02,1,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,8,4,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E5M6__768a65d8,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E2M3__83240866,MXFP_E5M2,MXFP_E4M3,MXFP_E4M3,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,8,8,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E2M3__83240866,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E8M5__785d7178,MXFP_E5M2,MXFP_E4M3,MXFP_E4M3,FP_E8M5,success,0.96,48,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,30,8,8,8,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E8M5__785d7178,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E5M6__50bbf818,MXFP_E5M2,MXFP_E4M3,MXFP_E5M2,FP_E5M6,success,0.92,46,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,28,8,8,8,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E5M6__50bbf818,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E2M3__8b6ec8c7,MXFP_E5M2,MXFP_E5M2,MXFP_E1M2,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,8,4,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E2M3__8b6ec8c7,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E8M5__d8c33068,MXFP_E5M2,MXFP_E5M2,MXFP_E1M2,FP_E8M5,success,0.94,47,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,8,4,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E8M5__d8c33068,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E5M6__8c043f5e,MXFP_E5M2,MXFP_E5M2,MXFP_E2M1,FP_E5M6,success,0.02,1,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,8,4,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E5M6__8c043f5e,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E2M3__b3c8ee18,MXFP_E5M2,MXFP_E5M2,MXFP_E4M3,FP_E2M3,success,0.0,0,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,8,8,6,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E2M3__b3c8ee18,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E8M5__f18c7039,MXFP_E5M2,MXFP_E5M2,MXFP_E4M3,FP_E8M5,success,0.96,48,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,30,8,8,8,14,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E8M5__f18c7039,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E5M6__f2833061,MXFP_E5M2,MXFP_E5M2,MXFP_E5M2,FP_E5M6,success,0.96,48,50,0,50,239.10,2,multiworker,persistent,True,2,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,28,8,8,8,12,9001,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E5M6__f2833061,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E3M2__d5d18d23,MXFP_E1M2,MXFP_E1M2,MXFP_E1M2,FP_E3M2,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,14,4,4,4,6,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E3M2__d5d18d23,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E4M7__f0cb0782,MXFP_E1M2,MXFP_E1M2,MXFP_E1M2,FP_E4M7,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E4M7__f0cb0782,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E6M5__dddbe577,MXFP_E1M2,MXFP_E1M2,MXFP_E2M1,FP_E6M5,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E6M5__dddbe577,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E3M2__577e3980,MXFP_E1M2,MXFP_E1M2,MXFP_E4M3,FP_E3M2,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,18,4,4,8,6,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E3M2__577e3980,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E4M7__ac95acd7,MXFP_E1M2,MXFP_E1M2,MXFP_E4M3,FP_E4M7,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E4M7__ac95acd7,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E6M5__b6428799,MXFP_E1M2,MXFP_E1M2,MXFP_E5M2,FP_E6M5,success,0.9,45,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E6M5__b6428799,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E3M2__293025e9,MXFP_E1M2,MXFP_E2M1,MXFP_E1M2,FP_E3M2,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,14,4,4,4,6,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E3M2__293025e9,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E4M7__1d215180,MXFP_E1M2,MXFP_E2M1,MXFP_E1M2,FP_E4M7,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E4M7__1d215180,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E6M5__d8e51b92,MXFP_E1M2,MXFP_E2M1,MXFP_E2M1,FP_E6M5,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E6M5__d8e51b92,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E3M2__5ac9dddd,MXFP_E1M2,MXFP_E2M1,MXFP_E4M3,FP_E3M2,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,18,4,4,8,6,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E3M2__5ac9dddd,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E4M7__e532b33a,MXFP_E1M2,MXFP_E2M1,MXFP_E4M3,FP_E4M7,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E4M7__e532b33a,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E6M5__8778fb97,MXFP_E1M2,MXFP_E2M1,MXFP_E5M2,FP_E6M5,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E6M5__8778fb97,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E3M2__63283e02,MXFP_E1M2,MXFP_E4M3,MXFP_E1M2,FP_E3M2,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,18,4,8,4,6,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E3M2__63283e02,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E4M7__b6775911,MXFP_E1M2,MXFP_E4M3,MXFP_E1M2,FP_E4M7,success,0.0,0,50,0,50,260.44,0,multiworker,persistent,True,0,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,8,4,12,9000,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E4M7__b6775911,
