bank_conflict_stall_cycles,batch_scaling_efficiency,batch_size,by_layer_type,context_length,cycles,cycles_per_decode_step,cycles_per_output_token,decode_tokens,logical_hbm_read_bytes,logical_hbm_write_bytes,model,output_tokens,packet_ops,physical_hbm_read_bytes,physical_hbm_write_bytes,request_tpot_us_proxy,resource_utilization,routing_assumption,speedup_vs_arlo_same_batch,throughput_scaling_vs_b1,throughput_tokens_per_second_proxy,variant
0,0.6928798850285743,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 50343104, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 188416, ""matrix_cycles"": 869952, ""packet_ops"": 753664, ""packet_service_cycles"": 1884160, ""vector_cycles"": 28122560}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 39152256, ""hbm_cycles"": 37311520, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,110897816,3465556.75,1732778.375,32,120492662784,3388973056,nemotron3,64,753664,120492662784,3388973056,3465.55675,"{""banked_output_sram"": 0.0016990055061138444, ""hbm"": 0.7161602533272612, ""matrix"": 0.02931722298300266, ""vector"": 0.2545424339105109}",maximum_distinct,1.428229028423788,1.3857597700571487,577.1078485441047,J_packet_affine_overlap
0,0.7842281399921187,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1844366688, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 520898112}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1842932224, ""hbm_cycles"": 1776553856, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,4010488856,125327776.75,62663888.375,32,5242365229056,29172367360,kimi_k3,64,0,5242365229056,29172367360,125327.77675,"{""hbm"": 0.8425973035542578, ""matrix"": 0.026630473200347424, ""vector"": 0.1307722232453948}",maximum_distinct,1.0,1.5684562799842374,15.958154304368923,B_arlo_stride_postincrement
0,0.7954721718940148,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1691749728, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 368281152}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1842932224, ""hbm_cycles"": 1776553856, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3857871896,120558496.75,60279248.375,32,5242365229056,29172367360,kimi_k3,64,0,5242365229056,29172367360,120558.49675,"{""hbm"": 0.8759303541166624, ""matrix"": 0.027683971598625626, ""vector"": 0.09638567428471191}",maximum_distinct,1.0395598827836248,1.5909443437880295,16.589457018092755,E_stream_addressing
312016896,0.7795590353842157,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 312016896, ""cycles"": 1911348576, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 328974336, ""vector_cycles"": 587880000}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1842932224, ""hbm_cycles"": 1776553856, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,4077470744,127420960.75,63710480.375,32,5242365229056,29172367360,kimi_k3,64,6782976,5242365229056,29172367360,127420.96075,"{""hbm"": 0.8287556939488859, ""matrix"": 0.026193006082792385, ""vector"": 0.14505129996832172}",maximum_distinct,0.9835726870392476,1.5591180707684313,15.696004709335076,H_packet_row_major
0,0.8025708496107287,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1601239392, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 211968, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 16957440, ""vector_cycles"": 277558848}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1842932224, ""hbm_cycles"": 1776553856, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3767361560,117730048.75,58865024.375,32,5242365229056,29172367360,kimi_k3,64,6782976,5242365229056,29172367360,117730.04875,"{""banked_output_sram"": 5.626431034668199e-05, ""hbm"": 0.8969744586978267, ""matrix"": 0.0283490751548678, ""vector"": 0.0746202018369588}",maximum_distinct,1.0645351639676441,1.6051416992214573,16.98801640902234,I_packet_affine
0,0.802587874508807,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1601027424, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 211968, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 16957440, ""vector_cycles"": 277558848}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1842932224, ""hbm_cycles"": 1776553856, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3767149592,117723424.75,58861712.375,32,5242365229056,29172367360,kimi_k3,64,6782976,5242365229056,29172367360,117723.42475,"{""banked_output_sram"": 5.626747619742518e-05, ""hbm"": 0.8970249291868312, ""matrix"": 0.028350670285779297, ""vector"": 0.07462440052738951}",maximum_distinct,1.064595062674644,1.605175749017614,16.988972281831273,J_packet_affine_overlap
0,0.36708613578099425,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 178510144, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 151221504}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 72905952, ""hbm_cycles"": 69228896, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,274005712,8562678.5,2140669.625,32,174289149952,6777946112,nemotron3,128,0,174289149952,6777946112,8562.6785,"{""hbm"": 0.42363519779470876, ""matrix"": 0.023725286427605567, ""vector"": 0.5526475740038588}",maximum_distinct,1.0,1.468344543123977,467.1435462630064,B_arlo_stride_postincrement
0,0.39526412510347975,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 125359168, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 98070528}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 72905952, ""hbm_cycles"": 69228896, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,220854736,6901710.5,1725427.625,32,174289149952,6777946112,nemotron3,128,0,174289149952,6777946112,6901.7105,"{""hbm"": 0.5255873888074558, ""matrix"": 0.029435021941299915, ""vector"": 0.4449875867728732}",maximum_distinct,1.2406603406503358,1.581056500413919,579.5664712392675,E_stream_addressing
69337088,0.3795678481362903,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 69337088, ""cycles"": 152114240, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 1507328, ""packet_service_cycles"": 73105408, ""vector_cycles"": 124825600}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 72905952, ""hbm_cycles"": 69228896, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,247609808,7737806.5,1934451.625,32,174289149952,6777946112,nemotron3,128,1507328,174289149952,6777946112,7737.8065,"{""hbm"": 0.4687959048859648, ""matrix"": 0.026254468885982093, ""vector"": 0.5049585434838672}",maximum_distinct,1.1066028208381793,1.5182713925451612,516.9423660309934,H_packet_row_major
0,0.4288277307135899,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 83907648, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 376832, ""matrix_cycles"": 1739168, ""packet_ops"": 1507328, ""packet_service_cycles"": 3768320, ""vector_cycles"": 56242176}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 72905952, ""hbm_cycles"": 69228896, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,179403216,5606350.5,1401587.625,32,174289149952,6777946112,nemotron3,128,1507328,174289149952,6777946112,5606.3505,"{""banked_output_sram"": 0.0021004751665098355, ""hbm"": 0.6470255471897449, ""matrix"": 0.0362360505287709, ""vector"": 0.31465023458665314}",maximum_distinct,1.527317726567399,1.7153109228543597,713.4766190590475,I_packet_affine
0,0.42920414456899264,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 83530816, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 376832, ""matrix_cycles"": 1739168, ""packet_ops"": 1507328, ""packet_service_cycles"": 3768320, ""vector_cycles"": 56242176}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 72905952, ""hbm_cycles"": 69228896, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,179026384,5594574.5,1398643.625,32,174289149952,6777946112,nemotron3,128,1507328,174289149952,6777946112,5594.5745,"{""banked_output_sram"": 0.002104896449229517, ""hbm"": 0.6483874689665854, ""matrix"": 0.03631232366286301, ""vector"": 0.3153125407481838}",maximum_distinct,1.5305325722268959,1.7168165782759706,714.9784134611131,J_packet_affine_overlap
